id,left,top,right,bottom,row_index,col_index,LST20_mean,LST25_mean,dLST_mean,dNDBI_mean,SAVI20_mea,SAVI25_mea,dSAVI,DEM_mean
2096,940692.4194,1686799.8,940792.4194,1686699.8,93,13,8.701255986,9.527302069,0.826046224,0.025129351,0.061044422,0.065744689,0.004700266,19.976
2180,940792.4194,1693799.8,940892.4194,1693699.8,23,14,1.507867754,-2.491898656,-3.99976635,0.177536555,0.528195879,0.156665075,-0.371530804,35.27642276
2181,940792.4194,1693699.8,940892.4194,1693599.8,24,14,1.496001531,-2.148128596,-3.644130208,0.174179004,0.622927849,0.235747248,-0.387180602,31.7007874
2182,940792.4194,1693599.8,940892.4194,1693499.8,25,14,2.25632941,-1.798610207,-4.054939598,0.199764711,0.631136972,0.194498547,-0.436638426,30.0620155
2183,940792.4194,1693499.8,940892.4194,1693399.8,26,14,3.345731854,-1.697069705,-5.042801499,0.10510396,0.465222397,0.26286432,-0.202358077,31.25384615
2184,940792.4194,1693399.8,940892.4194,1693299.8,27,14,4.194910847,1.283163944,-2.911746938,0.003112283,0.404714073,0.428266183,0.02355211,29.60769231
2244,940792.4194,1687399.8,940892.4194,1687299.8,87,14,3.97320962,2.155231913,-1.817977766,-0.059877383,0.52808012,0.61535075,0.08727063,14.6446281
2245,940792.4194,1687299.8,940892.4194,1687199.8,88,14,2.647760218,1.296795319,-1.350964882,-0.038648134,0.500655888,0.554830548,0.05417466,15.83846154
2246,940792.4194,1687199.8,940892.4194,1687099.8,89,14,2.554200693,2.136086773,-0.4181139,0.017960969,0.601661913,0.595619673,-0.00604224,17.60769231
2247,940792.4194,1687099.8,940892.4194,1686999.8,90,14,3.644381161,4.657832225,1.013450975,0.041243079,0.522026365,0.527102193,0.005075829,17.5511811
2248,940792.4194,1686999.8,940892.4194,1686899.8,91,14,5.511132844,6.393984985,0.882852121,0.016358336,0.438787589,0.388149033,-0.050638556,18.99166667
2249,940792.4194,1686899.8,940892.4194,1686799.8,92,14,8.542766388,9.013288278,0.470521746,0.023182433,0.194031881,0.142622968,-0.051408913,19.80833333
2250,940792.4194,1686799.8,940892.4194,1686699.8,93,14,11.28583527,11.169244,-0.116591839,0.012199504,0.089765343,0.061447136,-0.028318207,21
2333,940892.4194,1693899.8,940992.4194,1693799.8,22,15,2.509790738,-2.239338006,-4.74912858,0.050789112,0.545101782,0.434761222,-0.11034056,31.38095238
2334,940892.4194,1693799.8,940992.4194,1693699.8,23,15,2.591207461,-3.076462854,-5.66767038,0.046188851,0.582746306,0.491036259,-0.091710047,35.63076923
2335,940892.4194,1693699.8,940992.4194,1693599.8,24,15,2.762383441,-1.803832173,-4.566215634,0.166129158,0.552437946,0.151544713,-0.400893233,34.14615385
2336,940892.4194,1693599.8,940992.4194,1693499.8,25,15,4.339337915,-0.722218728,-5.061556697,0.083544291,0.47011595,0.220919415,-0.249196535,29.515625
2337,940892.4194,1693499.8,940992.4194,1693399.8,26,15,4.019163013,0.260531535,-3.758631577,0.016878975,0.340720742,0.328406031,-0.012314711,28.61417323
2338,940892.4194,1693399.8,940992.4194,1693299.8,27,15,3.621736765,-2.452071959,-6.073808765,0.010328335,0.578785113,0.648590532,0.069805419,27.95867769
2339,940892.4194,1693299.8,940992.4194,1693199.8,28,15,5.422951937,-0.604038107,-6.026990016,0.004133377,0.39299268,0.381992327,-0.011000353,28.95
2396,940892.4194,1687599.8,940992.4194,1687499.8,85,15,0.37469922,-3.022133142,-3.396832425,0.0104255,0.119099688,0.023417169,-0.095682519,16.15384615
2397,940892.4194,1687499.8,940992.4194,1687399.8,86,15,4.869680405,-3.170945168,-8.040625572,-0.078053274,0.469842695,0.54765285,0.077810155,15.14615385
2398,940892.4194,1687399.8,940992.4194,1687299.8,87,15,2.525963028,0.713116616,-1.812846432,-0.048880374,0.504344894,0.606780391,0.102435497,17.08527132
2399,940892.4194,1687299.8,940992.4194,1687199.8,88,15,2.671574752,1.176983376,-1.4945914,-0.027920046,0.567857623,0.572375461,0.004517838,17.54166667
2400,940892.4194,1687199.8,940992.4194,1687099.8,89,15,3.700584024,3.164112099,-0.536471927,0.009545663,0.502597718,0.547623295,0.045025577,17.675
2401,940892.4194,1687099.8,940992.4194,1686999.8,90,15,5.637807409,6.642136375,1.004328967,0.066896422,0.451043233,0.261248277,-0.189794956,18.78333333
2402,940892.4194,1686999.8,940992.4194,1686899.8,91,15,5.450213989,7.459485412,2.009271353,0.038729683,0.192435107,0.104186052,-0.088249054,20.26666667
2403,940892.4194,1686899.8,940992.4194,1686799.8,92,15,7.734135687,7.979152322,0.245016654,0.014247207,0.2696086,0.214346289,-0.055262311,20.5
2404,940892.4194,1686799.8,940992.4194,1686699.8,93,15,10.92552556,11.1887438,0.263218076,0.008371501,0.096810682,0.078366618,-0.018444064,20.01666667
2487,940992.4194,1693899.8,941092.4194,1693799.8,22,16,3.478451252,-1.814652443,-5.293103635,0.00985747,0.439335672,0.320677158,-0.118658514,29.59677419
2488,940992.4194,1693799.8,941092.4194,1693699.8,23,16,3.828102032,-2.020747244,-5.848849416,-0.00465784,0.503987754,0.529947687,0.025959933,34
2489,940992.4194,1693699.8,941092.4194,1693599.8,24,16,3.969825046,-0.566207828,-4.536032915,0.143156177,0.516450197,0.27281761,-0.243632587,34.05
2490,940992.4194,1693599.8,941092.4194,1693499.8,25,16,4.895803809,-0.669123589,-5.564927387,0.075620712,0.506882593,0.281371839,-0.225510754,31.025
2491,940992.4194,1693499.8,941092.4194,1693399.8,26,16,3.237689749,-1.178310275,-4.416000017,0.013354578,0.454397105,0.479742519,0.025345413,28.45
2492,940992.4194,1693399.8,941092.4194,1693299.8,27,16,3.571608984,-0.354921631,-3.9265306,0.052154685,0.542713468,0.513221151,-0.029492317,28.0952381
2493,940992.4194,1693299.8,941092.4194,1693199.8,28,16,6.937657118,2.870968293,-4.066688756,-0.001982343,0.296047681,0.282171029,-0.013876652,29.26190476
2494,940992.4194,1693199.8,941092.4194,1693099.8,29,16,8.98618085,5.746028423,-3.240152427,-0.008631006,0.297339866,0.302628276,0.00528841,30.775
2495,940992.4194,1693099.8,941092.4194,1692999.8,30,16,9.343019327,6.472058535,-2.870960871,0.062456929,0.305781988,0.296951236,-0.008830753,28.975
2496,940992.4194,1692999.8,941092.4194,1692899.8,31,16,9.42708381,5.477158149,-3.949925701,0.083329352,0.197473701,0.163672264,-0.033801437,27.3
2497,940992.4194,1692899.8,941092.4194,1692799.8,32,16,7.844259792,4.435630454,-3.408629338,0.012340289,0.353825113,0.349167721,-0.004657392,25.89230769
2498,940992.4194,1692799.8,941092.4194,1692699.8,33,16,7.428583675,4.41910998,-3.009473801,-0.011249416,0.421195525,0.348258738,-0.072936787,26.9
2499,940992.4194,1692699.8,941092.4194,1692599.8,34,16,8.96486264,5.331343214,-3.962109506,0.002151541,0.168101876,0.148475885,-0.019625991,28.03100775
2500,940992.4194,1692599.8,941092.4194,1692499.8,35,16,9.075358486,4.88142644,-4.659330792,-0.028130227,0.223288511,0.247334857,0.024046345,26.85833333
2501,940992.4194,1692499.8,941092.4194,1692399.8,36,16,8.990987884,4.478762786,-4.512225098,-0.022838544,0.208089956,0.204023968,-0.004065988,25.76666667
2502,940992.4194,1692399.8,941092.4194,1692299.8,37,16,8.9010396,4.381155252,-4.519884467,-0.007863724,0.250621537,0.244390402,-0.006231135,25.25833333
2516,940992.4194,1690999.8,941092.4194,1690899.8,51,16,0.902561769,0.106385274,-0.796176473,-0.036108519,0.578477383,0.657778949,0.079301566,25.10833333
2517,940992.4194,1690899.8,941092.4194,1690799.8,52,16,0.149268145,0.413304478,0.264036338,-0.042136182,0.495111864,0.598959677,0.103847813,22.55833333
2518,940992.4194,1690799.8,941092.4194,1690699.8,53,16,0.053774432,0.62768292,0.573908496,-0.049742042,0.467025884,0.628924957,0.161899074,24.86666667
2531,940992.4194,1689499.8,941092.4194,1689399.8,66,16,-0.17338029,-1.081680477,-0.908300201,-0.020479235,0.534294732,0.633518292,0.099223559,19.25
2532,940992.4194,1689399.8,941092.4194,1689299.8,67,16,-0.652700629,-1.926532802,-1.273832142,-0.000303752,0.368862815,0.248672095,-0.12019072,18.65
2533,940992.4194,1689299.8,941092.4194,1689199.8,68,16,-0.641419673,-1.415832664,-0.774412968,-0.029247521,0.324272162,0.366018731,0.041746569,25.825
2549,940992.4194,1687699.8,941092.4194,1687599.8,84,16,1.865454376,-3.760393143,-5.625847459,0.007423242,0.059583826,0.043876872,-0.015706954,16.08461538
2550,940992.4194,1687599.8,941092.4194,1687499.8,85,16,1.248857871,-2.621881051,-4.444887479,-0.010651253,0.187170306,0.165335289,-0.021835017,15.35833333
2552,940992.4194,1687399.8,941092.4194,1687299.8,87,16,5.121854305,3.424818357,-1.697035939,-0.016857171,0.518200467,0.477599235,-0.040601232,17.29166667
2553,940992.4194,1687299.8,941092.4194,1687199.8,88,16,4.061120232,2.717140565,-1.343979691,-0.015588248,0.603828024,0.601060505,-0.002767519,18.425
2554,940992.4194,1687199.8,941092.4194,1687099.8,89,16,3.865129635,2.820496202,-1.04463342,-0.015474676,0.464075935,0.478644783,0.014568848,19.11666667
2555,940992.4194,1687099.8,941092.4194,1686999.8,90,16,3.829562982,3.986941457,0.157378516,0.019124617,0.550544139,0.56936806,0.018823921,19.53333333
2556,940992.4194,1686999.8,941092.4194,1686899.8,91,16,4.389026403,5.905514121,1.516487722,0.033637164,0.510856321,0.434207097,-0.076649224,18.975
2557,940992.4194,1686899.8,941092.4194,1686799.8,92,16,6.815821946,7.011336267,0.195514378,0.014329161,0.312968283,0.279660562,-0.033307721,19.11666667
2558,940992.4194,1686799.8,941092.4194,1686699.8,93,16,9.297218853,9.577130106,0.279911131,0.010314586,0.12033577,0.083206761,-0.037129009,20.95
2641,941092.4194,1693899.8,941192.4194,1693799.8,22,17,4.373991585,0.037822034,-4.175291109,0.111849737,0.569539934,0.18325271,-0.386287224,28.26666667
2642,941092.4194,1693799.8,941192.4194,1693699.8,23,17,5.305566502,-0.242240226,-5.54780674,0.049314311,0.42238579,0.346678086,-0.075707704,30.89166667
2643,941092.4194,1693699.8,941192.4194,1693599.8,24,17,5.971444533,0.444261324,-5.527183239,0.055224845,0.387861878,0.303284888,-0.08457699,30.84166667
2644,941092.4194,1693599.8,941192.4194,1693499.8,25,17,5.355039209,-0.41145901,-5.766498178,0.001509681,0.325744486,0.304459807,-0.02128468,29.09166667
2645,941092.4194,1693499.8,941192.4194,1693399.8,26,17,2.858745257,-0.096012156,-2.954757392,0.047043763,0.538332278,0.449283588,-0.08904869,29.725
2646,941092.4194,1693399.8,941192.4194,1693299.8,27,17,3.723612785,2.455706716,-1.267906109,0.113931576,0.519169662,0.124824331,-0.394345332,29.225
2647,941092.4194,1693299.8,941192.4194,1693199.8,28,17,7.389323652,5.148573682,-2.240749974,0.093041593,0.448160185,0.134700765,-0.31345942,29.1322314
2648,941092.4194,1693199.8,941192.4194,1693099.8,29,17,10.193199,6.797813654,-3.395385385,0.007732046,0.299179812,0.277969214,-0.021210599,28.34306569
2649,941092.4194,1693099.8,941192.4194,1692999.8,30,17,10.19922805,6.805944443,-3.393283635,0.018618349,0.447024849,0.463736856,0.016712007,27.97761194
2650,941092.4194,1692999.8,941192.4194,1692899.8,31,17,10.11399126,6.356102467,-3.75788866,0.027303741,0.409011899,0.399899643,-0.009112257,27.4
2651,941092.4194,1692899.8,941192.4194,1692799.8,32,17,9.516600688,5.549192866,-3.967407803,0.044095933,0.269168367,0.25981252,-0.009355847,28.75
2652,941092.4194,1692799.8,941192.4194,1692699.8,33,17,9.052149932,5.829442064,-3.222708007,-0.003515919,0.235085469,0.201015397,-0.034070072,26.3
2653,941092.4194,1692699.8,941192.4194,1692599.8,34,17,9.995031834,6.568477541,-3.426554412,0.019073032,0.150299664,0.159956278,0.009656614,26.775
2654,941092.4194,1692599.8,941192.4194,1692499.8,35,17,10.09111277,6.283929944,-3.807182948,0.0662558,0.191388748,0.206398803,0.015010055,25.275
2655,941092.4194,1692499.8,941192.4194,1692399.8,36,17,9.522988955,5.540370742,-3.982618392,-0.006014868,0.203823869,0.242247409,0.038423541,25.425
2656,941092.4194,1692399.8,941192.4194,1692299.8,37,17,9.306636333,4.732682228,-4.573954344,-0.026849158,0.352472362,0.404781719,0.052309357,24.65
2661,941092.4194,1691899.8,941192.4194,1691799.8,42,17,8.897745848,3.843387961,-5.054357886,-0.023031852,0.232751163,0.212043007,-0.020708156,25.36923077
2662,941092.4194,1691799.8,941192.4194,1691699.8,43,17,9.129372163,3.321123004,-5.808249257,-0.02105977,0.302188537,0.33388585,0.031697313,24.89230769
2663,941092.4194,1691699.8,941192.4194,1691599.8,44,17,9.176081763,3.716411008,-5.459670756,-0.001481799,0.300385679,0.33336672,0.032981042,25.5
2664,941092.4194,1691599.8,941192.4194,1691499.8,45,17,9.053109169,3.62334617,-5.42976284,0.009773159,0.234047163,0.164069199,-0.069977964,25.15
2667,941092.4194,1691299.8,941192.4194,1691199.8,48,17,4.883964613,0.899915131,-3.98404945,-0.042788995,0.545574405,0.584961756,0.03938735,25.30833333
2668,941092.4194,1691199.8,941192.4194,1691099.8,49,17,4.317540407,1.219216627,-3.098323837,-0.001045456,0.52457175,0.556012177,0.031440427,23.60833333
2669,941092.4194,1691099.8,941192.4194,1690999.8,50,17,1.720276414,-0.044137244,-1.764413628,-0.026991255,0.49660147,0.561073549,0.064472078,20.09166667
2670,941092.4194,1690999.8,941192.4194,1690899.8,51,17,0.11566383,-1.248189114,-1.363852968,-0.043864188,0.403260854,0.469840705,0.066579851,19.58333333
2671,941092.4194,1690899.8,941192.4194,1690799.8,52,17,-0.428484049,-0.923233921,-0.494749866,-0.040338849,0.368565666,0.446041194,0.077475528,18.63333333
2672,941092.4194,1690799.8,941192.4194,1690699.8,53,17,-0.733041349,-0.217951166,0.515090204,-0.022605728,0.353075024,0.397108492,0.044033468,19.58333333
2673,941092.4194,1690699.8,941192.4194,1690599.8,54,17,-1.117488069,-1.338253548,-0.220765499,-0.016568385,0.185258954,0.181256959,-0.004001995,19.11811024
2674,941092.4194,1690599.8,941192.4194,1690499.8,55,17,-1.009802341,-0.587898672,0.42190364,0.03166914,0.101828339,0.12731808,0.025489741,19.00757576
2684,941092.4194,1689599.8,941192.4194,1689499.8,65,17,0.570201041,-0.19271879,-0.762919824,-0.020208855,0.572733314,0.617757345,0.045024031,20.35
2685,941092.4194,1689499.8,941192.4194,1689399.8,66,17,-0.724760078,-1.529327184,-0.804567115,-0.008323517,0.432421968,0.459053608,0.026631641,17.97540984
2686,941092.4194,1689399.8,941192.4194,1689299.8,67,17,-2.312918375,-3.768766463,-1.455848028,0.008728975,0.182324611,0.165439226,-0.016885385,19.16923077
2687,941092.4194,1689299.8,941192.4194,1689199.8,68,17,-1.679986537,-3.200022141,-1.520035615,0.00597055,0.162907402,0.208137051,0.045229649,18.69230769
2688,941092.4194,1689199.8,941192.4194,1689099.8,69,17,-0.989054494,-1.709551752,-0.720497295,-0.012030248,0.101588549,0.167115933,0.065527385,23.50393701
2703,941092.4194,1687699.8,941192.4194,1687599.8,84,17,3.64325197,-3.087773403,-6.457797527,-0.025351347,0.443951829,0.47335051,0.029398681,15.07317073
2706,941092.4194,1687399.8,941192.4194,1687299.8,87,17,3.842826456,2.757506008,-1.085320438,-0.036789784,0.549748356,0.581589482,0.031841126,18.49166667
2707,941092.4194,1687299.8,941192.4194,1687199.8,88,17,5.79471759,4.579215725,-1.21550188,0.008657474,0.491554562,0.383942315,-0.107612247,17.275
2708,941092.4194,1687199.8,941192.4194,1687099.8,89,17,6.003585577,5.357377842,-0.646207771,0.05387992,0.359437036,0.251720487,-0.107716548,17.775
2709,941092.4194,1687099.8,941192.4194,1686999.8,90,17,5.020954907,5.151221315,0.130266513,0.063927718,0.534283211,0.346624483,-0.187658728,19.38333333
2710,941092.4194,1686999.8,941192.4194,1686899.8,91,17,5.408754309,6.819640239,1.410885905,0.08990285,0.436904272,0.130557912,-0.30634636,19.75
2711,941092.4194,1686899.8,941192.4194,1686799.8,92,17,6.081795692,6.946149588,0.864353886,0.00755018,0.369740995,0.332679301,-0.037061694,19.84615385
2712,941092.4194,1686799.8,941192.4194,1686699.8,93,17,8.390304367,9.134748777,0.744444658,0.014040526,0.199006036,0.138589042,-0.060416994,21.19230769
2795,941192.4194,1693899.8,941292.4194,1693799.8,22,18,6.134134173,0.904583991,-5.229550123,0.071104554,0.4167489,0.241939339,-0.174809561,28.26666667
2796,941192.4194,1693799.8,941292.4194,1693699.8,23,18,6.833902558,0.793006363,-6.040896138,0.077869177,0.428055037,0.271117779,-0.156937258,29.30833333
2797,941192.4194,1693699.8,941292.4194,1693599.8,24,18,6.474523822,0.31585494,-6.158668915,0.064902466,0.334848851,0.26810618,-0.066742671,29.09166667
2798,941192.4194,1693599.8,941292.4194,1693499.8,25,18,4.740323335,0.123287853,-4.617035463,0.006826757,0.41623089,0.424253446,0.008022556,29.1
2799,941192.4194,1693499.8,941292.4194,1693399.8,26,18,2.606951118,0.701642942,-1.905308177,0.103982516,0.505180559,0.288533049,-0.21664751,30.5859375
2800,941192.4194,1693399.8,941292.4194,1693299.8,27,18,3.413698792,2.161896169,-1.251802593,0.095917833,0.456795347,0.232953743,-0.223841604,29.04615385
2801,941192.4194,1693299.8,941292.4194,1693199.8,28,18,9.713876277,7.205464363,-2.508411996,0.052598601,0.409326064,0.204258187,-0.205067877,28.6
2802,941192.4194,1693199.8,941292.4194,1693099.8,29,18,14.69345903,11.72403495,-2.969424129,0.010478602,0.257530911,0.24560585,-0.011925062,26.61157025
2803,941192.4194,1693099.8,941292.4194,1692999.8,30,18,14.03712073,10.8615805,-3.175540209,0.060048827,0.206661415,0.219333477,0.012672062,25.43902439
2804,941192.4194,1692999.8,941292.4194,1692899.8,31,18,10.94721186,7.947710127,-2.999501735,0.02351776,0.255837101,0.24462423,-0.011212871,27.41732283
2805,941192.4194,1692899.8,941292.4194,1692799.8,32,18,10.0247124,6.031346003,-3.993366361,0.009024433,0.378018142,0.400961751,0.02294361,29.81147541
2806,941192.4194,1692799.8,941292.4194,1692699.8,33,18,9.019183874,6.211177866,-2.808005909,0.005660679,0.278165035,0.222736353,-0.055428682,28.025
2807,941192.4194,1692699.8,941292.4194,1692599.8,34,18,11.69204426,8.795777798,-2.896266421,0.026440251,0.147596469,0.114869506,-0.032726963,27.625
2808,941192.4194,1692599.8,941292.4194,1692499.8,35,18,12.08835816,9.016064564,-3.072293585,0.043181887,0.143322225,0.115739714,-0.02758251,28.3
2809,941192.4194,1692499.8,941292.4194,1692399.8,36,18,12.92155759,8.282140692,-4.639416878,0.005113831,0.142470631,0.148106178,0.005635547,27.5
2810,941192.4194,1692399.8,941292.4194,1692299.8,37,18,12.80418658,7.906158447,-4.898028135,0.027278099,0.313943004,0.354817074,0.04087407,25.975
2814,941192.4194,1691999.8,941292.4194,1691899.8,41,18,6.814004892,1.996970844,-4.817033731,-0.025470943,0.472568573,0.497236506,0.024667933,26.61111111
2815,941192.4194,1691899.8,941292.4194,1691799.8,42,18,7.356290102,2.418463588,-4.937826395,-0.031586841,0.399626683,0.461826708,0.062200025,23.08333333
2816,941192.4194,1691799.8,941292.4194,1691699.8,43,18,7.313051939,1.921325505,-5.391726464,0.002147516,0.500227722,0.537952309,0.037724587,25.075
2817,941192.4194,1691699.8,941292.4194,1691599.8,44,18,8.226460854,3.850087245,-4.376373629,-0.018381867,0.358599434,0.305895405,-0.052704029,26.65
2818,941192.4194,1691599.8,941292.4194,1691499.8,45,18,7.882494092,3.371689677,-4.510804415,0.00553282,0.244073864,0.218267086,-0.025806778,26.45833333
2820,941192.4194,1691399.8,941292.4194,1691299.8,47,18,3.898718476,0.029175989,-3.869542599,-0.058768883,0.534696855,0.559904182,0.025207328,25.44166667
2821,941192.4194,1691299.8,941292.4194,1691199.8,48,18,3.586132542,-0.135002903,-3.721135354,-0.046598974,0.549344847,0.595929102,0.046584255,23.29166667
2822,941192.4194,1691199.8,941292.4194,1691099.8,49,18,2.107248801,-1.594098657,-3.701347431,-0.048722356,0.422305658,0.489151448,0.06684579,18.775
2823,941192.4194,1691099.8,941292.4194,1690999.8,50,18,0.190207535,-4.029938549,-4.22014606,0.000995636,0.172719486,0.117041931,-0.055677554,17.2
2824,941192.4194,1690999.8,941292.4194,1690899.8,51,18,-2.684933484,-4.779834777,-2.094901256,0.029041522,0.118696941,0.043657232,-0.075039709,17.16666667
2825,941192.4194,1690899.8,941292.4194,1690799.8,52,18,-3.250726442,-4.012169818,-0.761443367,0.028433672,0.066367414,0.075711163,0.009343749,17.43846154
2826,941192.4194,1690799.8,941292.4194,1690699.8,53,18,-3.559003254,-2.993713737,0.565289472,0.026289306,0.061066895,0.108509791,0.047442895,18.46923077
2827,941192.4194,1690699.8,941292.4194,1690599.8,54,18,-2.780365065,-2.634843808,0.145521297,0.02246972,0.088525259,0.047847533,-0.040677725,17.75609756
2828,941192.4194,1690599.8,941292.4194,1690499.8,55,18,-0.151832494,-3.459892467,-3.30806002,0.010968283,0.12271114,0.035003567,-0.087707573,17.79166667
